LIVRE	NOM	livre
était	VER:impf	être
éveillé	VER:pper	éveiller
le	DET:ART	le
matin	NOM	matin
d'	PRP	de
assez	ADV	assez
mauvaise	ADJ	mauvais
humeur	NOM	humeur
,	PUN	,
comme	KON	comme
nous	PRO:PER	nous
l'	PRO:PER	la|le
avons	VER:pres	avoir
dit	VER:pper	dire
,	PUN	,
pour	KON	pour
que	KON	que
sa	DET:POS	son
fureur	NOM	fureur
n'	ADV	ne
eût	VER:subi	avoir
pas	ADV	pas
besoin	NOM	besoin
d'	PRP	de
être	VER:infi	être
attisée	VER:pper	attiser
par	PRP	par
de	PRP	de
si	ADV	si
étranges	ADJ	étrange
réponses	NOM	réponse
.	SENT	.
Sonneur	NOM	sonneur
de	PRP	de
cloches	NOM	cloche
!	SENT	!
Je	PRO:PER	je
te	PRO:PER	te
ferai	VER:futu	faire
faire	VER:infi	faire
sur	PRP	sur
le	DET:ART	le
dos	NOM	dos
un	DET:ART	un
carillon	NOM	carillon
de	PRP	de
houssines	NOM	houssine
par	PRP	par
les	DET:ART	le
carrefours	NOM	carrefour
de	PRP	de
Paris	NAM	Paris
.	SENT	.
Entends	VER:pres	entendre
-tu	PRO:PER	tu
,	PUN	,
maraud	NOM	maraud
?	SENT	?
--	PUN	--
Si	KON	si
c'	PRO:DEM	ce
est	VER:pres	être
mon	DET:POS	mon
âge	NOM	âge
que	KON	que
vous	PRO:PER	vous
voulez	VER:pres	vouloir
savoir	VER:infi	savoir
,	PUN	,
dit	VER:pres	dire
Quasimodo	NAM	Quasimodo
,	PUN	,
je	PRO:PER	je
crois	VER:pres	croire
que	KON	que
j'	PRO:PER	je
aurai	VER:futu	avoir
vingt	NUM	vingt
ans	NOM	an
à	PRP	à
la	DET:ART	le
Saint-Martin	NAM	Saint-Martin
.	SENT	.
»	PUN:cit	»
Pour	NAM	Pour
le	DET:ART	le
coup	NOM	coup
,	PUN	,
c'	PRO:DEM	ce
était	VER:impf	être
trop	ADV	trop
fort	ADJ	fort
;	PUN	;
le	DET:ART	le
prévôt	NOM	prévôt
n'	ADV	ne
y	PRO:PER	y
put	VER:simp	pouvoir
tenir	VER:infi	tenir
.	SENT	.
«Ah	NOM	«Ah
!	SENT	!
tu	PRO:PER	tu
nargues	VER:pres	narguer
la	DET:ART	le
prévôté	NOM	prévôté
,	PUN	,
misérable	ADJ	misérable
!	SENT	!
Messieurs	NOM	messieurs
les	DET:ART	le
sergents	NOM	sergent
à	PRP	à
verge	NOM	verge
,	PUN	,
vous	PRO:PER	vous
me	PRO:PER	me
mènerez	VER:futu	mener
ce	PRO:DEM	ce
drôle	ADJ	drôle
au	PRP:det	au
pilori	NOM	pilori
de	PRP	de
la	DET:ART	le
Grève	NAM	Grève
,	PUN	,
vous	PRO:PER	vous
le	PRO:PER	le
battrez	VER:futu	battre
et	KON	et
vous	PRO:PER	vous
le	PRO:PER	le
tournerez	VER:futu	tourner
une	DET:ART	un
heure	NOM	heure
.	SENT	.
Il	PRO:PER	il
me	PRO:PER	me
le	PRO:PER	le
paiera	VER:futu	payer
,	PUN	,
tête-Dieu	NOM	tête-Dieu
!	SENT	!
et	KON	et
je	PRO:PER	je
veux	VER:pres	vouloir
qu'	KON	que
il	PRO:PER	il
soit	VER:subp	être
fait	VER:pper	faire
un	DET:ART	un
cri	NOM	cri
du	PRP:det	du
présent	ADJ	présent
jugement	NOM	jugement
,	PUN	,
avec	PRP	avec
assistance	NOM	assistance
de	PRP	de
quatre	NUM	quatre
trompettes-jurés	NOM	trompettes-jurés
,	PUN	,
dans	PRP	dans
les	DET:ART	le
sept	NUM	sept
châtellenies	NOM	châtellenie
de	PRP	de
la	DET:ART	le
vicomté	NOM	vicomté
de	PRP	de
Paris	NAM	Paris
.	SENT	.
»	PUN:cit	»
Le	DET:ART	le
greffier	NOM	greffier
se	PRO:PER	se
mit	VER:simp	mettre
à	PRP	à
rédiger	VER:infi	rédiger
incontinent	ADV	incontinent
le	DET:ART	le
jugement	NOM	jugement
.	SENT	.
«Ventre-Dieu	NOM	«Ventre-Dieu
!	SENT	!
que	KON	que
voilà	ADV	voilà
qui	PRO:REL	qui
est	VER:pres	être
bien	ADV	bien
jugé	VER:pper	juger
!	SENT	!
»	PUN:cit	»
s'	PRO:PER	se
écria	VER:simp	écrier
de	PRP	de
son	DET:POS	son
coin	NOM	coin
le	DET:ART	le
petit	ADJ	petit
écolier	NOM	écolier
Jehan	NAM	Jehan
Frollo	NAM	Frollo
du	PRP:det	du
Moulin	NAM	Moulin
.	SENT	.
Le	DET:ART	le
prévôt	NOM	prévôt
se	PRO:PER	se
retourna	VER:simp	retourner
et	KON	et
fixa	VER:simp	fixer
de	PRP	de
nouveau	ADJ	nouveau
sur	PRP	sur
Quasimodo	NAM	Quasimodo
ses	DET:POS	son
yeux	NOM	œil
étincelants	ADJ	étincelant
.	SENT	.
--	PUN	--
Je	PRO:PER	je
crois	VER:pres	croire
que	KON	que
le	DET:ART	le
drôle	ADJ	drôle
a	VER:pres	avoir
dit	VER:pper	dire
_ventre-Dieu_	NOM	_ventre-Dieu_
!	SENT	!
Greffier	NOM	greffier
,	PUN	,
ajoutez	VER:pres	ajouter
douze	NUM	douze
deniers	NOM	denier
parisis	ADJ	parisis
d'	PRP	de
amende	NOM	amende
pour	PRP	pour
jurement	NOM	jurement
,	PUN	,
et	KON	et
que	KON	que
la	DET:ART	le
fabrique	NOM	fabrique
de	PRP	de
Saint-Eustache	NAM	Saint-Eustache
en	PRO:PER	en
aura	VER:futu	avoir
la	DET:ART	le
moitié	NOM	moitié
.	SENT	.
J'	PRO:PER	je
ai	VER:pres	avoir
une	DET:ART	un
dévotion	NOM	dévotion
particulière	ADJ	particulier
à	PRP	à
Saint-Eustache	NAM	Saint-Eustache
.	SENT	.
En	PRP	en
quelques	PRO:IND	quelque
minutes	NOM	minute
,	PUN	,
le	DET:ART	le
jugement	NOM	jugement
fut	VER:simp	être
dressé	VER:pper	dresser
.	SENT	.
La	DET:ART	le
teneur	NOM	teneur
en	PRO:PER	en
était	VER:impf	être
simple	ADJ	simple
et	KON	et
brève	NOM	brève
.	SENT	.
La	DET:ART	le
coutume	NOM	coutume
de	PRP	de
la	DET:ART	le
prévôté	NOM	prévôté
et	KON	et
vicomté	NOM	vicomté
de	PRP	de
Paris	NAM	Paris
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
encore	ADV	encore
été	VER:pper	être
travaillée	VER:pper	travailler
par	PRP	par
le	DET:ART	le
président	NOM	président
Thibaut	NAM	Thibaut
Baillet	NAM	Baillet
et	KON	et
par	PRP	par
Roger	NAM	Roger
Barmne	NAM	Barmne
,	PUN	,
l'	DET:ART	le
avocat	NOM	avocat
du	PRP:det	du
roi	NOM	roi
.	SENT	.
Elle	PRO:PER	elle
n'	ADV	ne
était	VER:impf	être
pas	ADV	pas
obstruée	VER:pper	obstruer
alors	ADV	alors
par	PRP	par
cette	PRO:DEM	ce
haute	ADJ	haut
futaie	NOM	futaie
de	PRP	de
chicanes	NOM	chicane
et	KON	et
de	PRP	de
procédures	NOM	procédure
que	KON	que
ces	PRO:DEM	ce
deux	NUM	deux
jurisconsultes	NOM	jurisconsulte
y	PRO:PER	y
plantèrent	VER:simp	planter
au	PRP:det	au
commencement	NOM	commencement
du	PRP:det	du
seizième	ADJ	seizième
siècle	NOM	siècle
.	SENT	.
Tout	ADV	tout
y	PRO:PER	y
était	VER:impf	être
clair	ADJ	clair
,	PUN	,
expéditif	ADJ	expéditif
,	PUN	,
explicite	ADJ	explicite
.	SENT	.
On	PRO:PER	on
y	PRO:PER	y
cheminait	VER:impf	cheminer
droit	NOM	droit
au	PRP:det	au
but	NOM	but
,	PUN	,
et	KON	et
l'	PRO:PER	la|le
on	PRO:PER	on
apercevait	VER:impf	apercevoir
tout	ADV	tout
de	PRP	de
suite	NOM	suite
au	PRP:det	au
bout	NOM	bout
de	PRP	de
chaque	PRO:IND	chaque
sentier	NOM	sentier
,	PUN	,
sans	PRP	sans
broussailles	NOM	broussaille
et	KON	et
sans	PRP	sans
détour	NOM	détour
,	PUN	,
la	DET:ART	le
roue	NOM	roue
,	PUN	,
le	DET:ART	le
gibet	NOM	gibet
ou	KON	ou
le	DET:ART	le
pilori	NOM	pilori
.	SENT	.
On	PRO:PER	on
savait	VER:impf	savoir
du	PRP:det	du
moins	ADV	moins
où	PRO:REL	où
l'	DET:ART	le
on	PRO:PER	on
allait	VER:impf	aller
.	SENT	.
Le	DET:ART	le
greffier	NOM	greffier
présenta	VER:simp	présenter
la	DET:ART	le
sentence	NOM	sentence
au	PRP:det	au
prévôt	NOM	prévôt
,	PUN	,
qui	PRO:REL	qui
y	PRO:PER	y
apposa	VER:simp	apposer
son	DET:POS	son
sceau	NOM	sceau
,	PUN	,
et	KON	et
sortit	VER:simp	sortir
pour	PRP	pour
continuer	VER:infi	continuer
sa	DET:POS	son
tournée	NOM	tournée
dans	PRP	dans
les	DET:ART	le
auditoires	NOM	auditoire
,	PUN	,
avec	PRP	avec
une	DET:ART	un
disposition	NOM	disposition
d'	PRP	de
esprit	NOM	esprit
qui	PRO:REL	qui
dut	VER:simp	devoir
peupler	VER:infi	peupler
ce	PRO:DEM	ce
jour-là	NOM	jour-là
toutes	PRO:IND	tout
les	DET:ART	le
geôles	NOM	geôle
de	PRP	de
Paris	NAM	Paris
.	SENT	.
Jehan	NAM	Jehan
Frollo	NAM	Frollo
et	KON	et
Robin	NAM	Robin
Poussepain	NAM	Poussepain
riaient	VER:impf	rire
sous	PRP	sous
cape	NOM	cape
.	SENT	.
Quasimodo	NOM	quasimodo
regardait	VER:impf	regarder
le	DET:ART	le
tout	NOM	tout
d'	PRP	de
un	DET:ART	un
air	NOM	air
indifférent	ADJ	indifférent
et	KON	et
étonné	ADJ	étonné
.	SENT	.
Cependant	ADV	cependant
le	DET:ART	le
greffier	NOM	greffier
,	PUN	,
au	PRP:det	au
moment	NOM	moment
où	PRO:REL	où
maître	NOM	maître
Florian	NAM	Florian
Barbedienne	NAM	Barbedienne
lisait	VER:impf	lire|liser
à	PRP	à
son	DET:POS	son
tour	NOM	tour
le	DET:ART	le
jugement	NOM	jugement
pour	PRP	pour
le	PRO:PER	le
signer	VER:infi	signer
,	PUN	,
se	PRO:PER	se
sentit	VER:simp	sentir
ému	VER:pper	émouvoir
de	PRP	de
pitié	NOM	pitié
pour	PRP	pour
le	DET:ART	le
pauvre	ADJ	pauvre
diable	NOM	diable
de	PRP	de
condamné	VER:pper	condamner
,	PUN	,
et	KON	et
,	PUN	,
dans	PRP	dans
l'	DET:ART	le
espoir	NOM	espoir
d'	PRP	de
obtenir	VER:infi	obtenir
quelque	PRO:IND	quelque
diminution	NOM	diminution
de	PRP	de
peine	NOM	peine
,	PUN	,
il	PRO:PER	il
s'	PRO:PER	se
approcha	VER:simp	approcher
le	DET:ART	le
plus	ADV	plus
près	ADV	près
qu'	KON	que
il	PRO:PER	il
put	VER:simp	pouvoir
de	PRP	de
l'	DET:ART	le
oreille	NOM	oreille
de	PRP	de
l'	DET:ART	le
auditeur	NOM	auditeur
et	KON	et
lui	PRO:PER	lui
dit	VER:pres	dire
en	PRP	en
lui	PRO:PER	lui
montrant	VER:ppre	montrer
Quasimodo	NAM	Quasimodo
:	PUN	:
«Cet	NOM	«Cet
homme	NOM	homme
est	VER:pres	être
sourd	ADJ	sourd
.	SENT	.
»	PUN:cit	»
Il	NOM	Il
espérait	VER:impf	espérer
que	KON	que
cette	PRO:DEM	ce
communauté	NOM	communauté
d'	PRP	de
infirmité	NOM	infirmité
éveillerait	VER:cond	éveiller
l'	DET:ART	le
intérêt	NOM	intérêt
de	PRP	de
maître	NOM	maître
Florian	NAM	Florian
en	PRP	en
faveur	NOM	faveur
du	PRP:det	du
condamné	VER:pper	condamner
.	SENT	.
Mais	KON	mais
d'abord	ADV	d'abord
,	PUN	,
nous	PRO:PER	nous
avons	VER:pres	avoir
déjà	ADV	déjà
observé	VER:pper	observer
que	KON	que
maître	NOM	maître
Florian	NAM	Florian
ne	ADV	ne
se	PRO:PER	se
souciait	VER:impf	soucier
pas	ADV	pas
qu'	KON	que
on	PRO:PER	on
s'	PRO:PER	se
aperçût	VER:subi	apercevoir
de	PRP	de
sa	DET:POS	son
surdité	NOM	surdité
.	SENT	.
Ensuite	ADV	ensuite
,	PUN	,
il	PRO:PER	il
avait	VER:impf	avoir
l'	DET:ART	le
oreille	NOM	oreille
si	ADV	si
dure	VER:subp	durer
qu'	KON	que
il	PRO:PER	il
n'	ADV	ne
entendit	VER:simp	entendre
pas	ADV	pas
un	DET:ART	un
mot	NOM	mot
de	PRP	de
ce	PRO:DEM	ce
que	PRO:REL	que
lui	PRO:PER	lui
dit	VER:pres	dire
le	DET:ART	le
greffier	NOM	greffier
;	PUN	;
pourtant	ADV	pourtant
,	PUN	,
il	PRO:PER	il
voulut	VER:simp	vouloir
avoir	VER:infi	avoir
l'	DET:ART	le
air	NOM	air
d'	PRP	de
entendre	VER:infi	entendre
,	PUN	,
et	KON	et
répondit	VER:simp	répondre
:	PUN	:
«Ah	NOM	«Ah
!	SENT	!
ah	INT	ah
!	SENT	!
c'	PRO:DEM	ce
est	VER:pres	être
différent	ADJ	différent
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
savais	VER:impf	savoir
pas	ADV	pas
cela	PRO:DEM	cela
.	SENT	.
Une	DET:ART	un
heure	NOM	heure
de	PRP	de
pilori	NOM	pilori
de	PRP	de
plus	ADV	plus
,	PUN	,
en	PRP	en
ce	PRO:DEM	ce
cas	NOM	cas
.	SENT	.
»	PUN:cit	»
Et	NOM	Et
il	PRO:PER	il
signa	VER:simp	signer
la	DET:ART	le
sentence	NOM	sentence
ainsi	ADV	ainsi
modifiée	VER:pper	modifier
.	SENT	.
«C'est	NOM	«C'est
bien	ADV	bien
fait	VER:pper	faire
,	PUN	,
dit	VER:pres	dire
Robin	NAM	Robin
Poussepain	NAM	Poussepain
qui	PRO:REL	qui
gardait	VER:impf	garder
une	DET:ART	un
dent	NOM	dent
à	PRP	à
Quasimodo	NAM	Quasimodo
,	PUN	,
cela	PRO:DEM	cela
lui	PRO:PER	lui
apprendra	VER:futu	apprendre
à	PRP	à
rudoyer	VER:infi	rudoyer
les	DET:ART	le
gens	NOM	gens
.	SENT	.
»	PUN:cit	»
II	NUM	II
LE	NAM	LE
TROU	NAM	TROU
AUX	NAM	AUX
RATS	NAM	RATS
Que	VER:futu	Que
le	DET:ART	le
lecteur	NOM	lecteur
nous	PRO:PER	nous
permette	VER:subp	permettre
de	PRP	de
le	DET:ART	le
ramener	NOM	ramener
à	PRP	à
la	DET:ART	le
place	NOM	place
de	PRP	de
Grève	NAM	Grève
,	PUN	,
que	PRO:REL	que
nous	PRO:PER	nous
avons	VER:pres	avoir
quittée	VER:pper	quitter
hier	ADV	hier
avec	PRP	avec
Gringoire	NAM	Gringoire
pour	KON	pour
suivre	VER:infi	suivre
la	DET:ART	le
Esmeralda	NAM	Esmeralda
.	SENT	.
Il	PRO:PER	il
est	VER:pres	être
dix	NUM	dix
heures	NOM	heure
du	PRP:det	du
matin	NOM	matin
.	SENT	.
Tout	ADV	tout
y	PRO:PER	y
sent	VER:pres	sentir
le	DET:ART	le
lendemain	NOM	lendemain
de	PRP	de
fête	NOM	fête
.	SENT	.
Le	DET:ART	le
pavé	NOM	pavé
est	VER:pres	être
couvert	VER:pper	couvrir
de	PRP	de
débris	NOM	débris
,	PUN	,
rubans	NOM	ruban
,	PUN	,
chiffons	NOM	chiffon
,	PUN	,
plumes	NOM	plume
des	PRP:det	du
panaches	NOM	panache
,	PUN	,
gouttes	NOM	goutte
de	PRP	de
cire	NOM	cire
des	PRP:det	du
flambeaux	NOM	flambeau
,	PUN	,
miettes	NOM	miette
de	PRP	de
la	DET:ART	le
ripaille	NOM	ripaille
publique	ADJ	publique
.	SENT	.
Bon	ADJ	bon
nombre	NOM	nombre
de	PRP	de
bourgeois	ADJ	bourgeois
_flânent_	NOM	_flânent_
,	PUN	,
comme	KON	comme
nous	PRO:PER	nous
disons	VER:pres	dire
,	PUN	,
çà	ADV	çà
et	KON	et
là	ADV	là
,	PUN	,
remuant	VER:ppre	remuer
du	PRP:det	du
pied	NOM	pied
les	DET:ART	le
tisons	NOM	tison
éteints	VER:pper	éteindre
du	PRP:det	du
feu	NOM	feu
de	PRP	de
joie	NOM	joie
,	PUN	,
s'	PRO:PER	se
extasiant	VER:ppre	extasier
devant	PRP	devant
la	DET:ART	le
Maison-aux-Piliers	NOM	Maison-aux-Piliers
,	PUN	,
au	PRP:det	au
souvenir	NOM	souvenir
des	PRP:det	du
belles	ADJ	beau
tentures	NOM	tenture
de	PRP	de
la	DET:ART	le
veille	NOM	veille
,	PUN	,
et	KON	et
regardant	VER:ppre	regarder
aujourd'hui	ADV	aujourd'hui
les	DET:ART	le
clous	NOM	clou
,	PUN	,
dernier	ADJ	dernier
plaisir	NOM	plaisir
.	SENT	.
Les	DET:ART	le
vendeurs	NOM	vendeur
de	PRP	de
cidre	NOM	cidre
et	KON	et
de	PRP	de
cervoise	NOM	cervoise
roulent	VER:pres	rouler
leur	DET:POS	leur
barrique	NOM	barrique
à	PRP	à
travers	NOM	travers
les	DET:ART	le
groupes	NOM	groupe
.	SENT	.
Quelques	PRO:IND	quelque
passants	NOM	passant
affairés	VER:pper	affairer
vont	VER:pres	aller
et	KON	et
viennent	VER:pres	venir
.	SENT	.
Les	DET:ART	le
marchands	NOM	marchand
causent	VER:pres	causer
et	KON	et
s'	PRO:PER	se
appellent	VER:pres	appeler
du	PRP:det	du
seuil	NOM	seuil
des	PRP:det	du
boutiques	NOM	boutique
.	SENT	.
La	DET:ART	le
fête	NOM	fête
,	PUN	,
les	DET:ART	le
ambassadeurs	NOM	ambassadeur
,	PUN	,
Coppenole	NAM	Coppenole
,	PUN	,
le	DET:ART	le
pape	NOM	pape
des	PRP:det	du
fous	NOM	fou
,	PUN	,
sont	VER:pres	être
dans	PRP	dans
toutes	PRO:IND	tout
les	DET:ART	le
bouches	NOM	bouche
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
à	PRP	à
qui	PRO:REL	qui
glosera	VER:futu	gloser
le	DET:ART	le
mieux	ADV	mieux
et	KON	et
rira	VER:futu	rire
le	DET:ART	le
plus	ADV	plus
.	SENT	.
Et	KON	et
cependant	ADV	cependant
,	PUN	,
quatre	NUM	quatre
sergents	NOM	sergent
à	PRP	à
cheval	NOM	cheval
qui	PRO:REL	qui
viennent	VER:pres	venir
de	PRP	de
se	PRO:PER	se
poster	VER:infi	poster
aux	PRP:det	au
quatre	NUM	quatre
côtés	NOM	côté
du	PRP:det	du
pilori	NOM	pilori
ont	VER:pres	avoir
déjà	ADV	déjà
concentré	VER:pper	concentrer
autour	ADV	autour
d'	PRP	de
eux	PRO:PER	eux
une	DET:ART	un
bonne	ADJ	bon
portion	NOM	portion
du	PRP:det	du
_populaire_	NOM	_populaire_
épars	ADJ	épars
sur	PRP	sur
la	DET:ART	le
place	NOM	place
,	PUN	,
qui	PRO:REL	qui
se	PRO:PER	se
condamne	VER:pres	condamner
à	PRP	à
l'	DET:ART	le
immobilité	NOM	immobilité
et	KON	et
à	PRP	à
l'	DET:ART	le
ennui	NOM	ennui
dans	PRP	dans
l'	DET:ART	le
espoir	NOM	espoir
d'	PRP	de
une	DET:ART	un
petite	ADJ	petit
exécution	NOM	exécution
.	SENT	.
Si	KON	si
maintenant	ADV	maintenant
le	DET:ART	le
lecteur	NOM	lecteur
,	PUN	,
après	PRP	après
avoir	VER:infi	avoir
contemplé	VER:pper	contempler
cette	PRO:DEM	ce
scène	NOM	scène
vive	ADJ	vif
et	KON	et
criarde	ADJ	criard
qui	PRO:REL	qui
se	PRO:PER	se
joue	VER:pres	jouer
sur	PRP	sur
tous	PRO:IND	tout
les	DET:ART	le
points	NOM	point
de	PRP	de
la	DET:ART	le
place	NOM	place
,	PUN	,
porte	VER:pres	porter
ses	DET:POS	son
regards	NOM	regard
vers	PRP	vers
cette	PRO:DEM	ce
antique	ADJ	antique
maison	NOM	maison
demi-gothique	ADJ	demi-gothique
,	PUN	,
demi-romane	NOM	demi-romane
,	PUN	,
de	PRP	de
la	DET:ART	le
Tour-Roland	NAM	Tour-Roland
qui	PRO:REL	qui
fait	VER:pres	faire
le	DET:ART	le
coin	NOM	coin
du	PRP:det	du
quai	NOM	quai
au	PRP:det	au
couchant	NOM	couchant
,	PUN	,
il	PRO:PER	il
pourra	VER:futu	pouvoir
remarquer	VER:infi	remarquer
à	PRP	à
l'	DET:ART	le
angle	NOM	angle
de	PRP	de
la	DET:ART	le
façade	NOM	façade
un	DET:ART	un
gros	ADJ	gros
bréviaire	NOM	bréviaire
public	ADJ	public
à	PRP	à
riches	ADJ	riche
enluminures	NOM	enluminure
,	PUN	,
garanti	VER:pper	garantir
de	PRP	de
la	DET:ART	le
pluie	NOM	pluie
par	PRP	par
un	DET:ART	un
petit	ADJ	petit
auvent	NOM	auvent
,	PUN	,
et	KON	et
des	PRP:det	du
voleurs	NOM	voleur
par	PRP	par
un	DET:ART	un
grillage	NOM	grillage
qui	PRO:REL	qui
permet	VER:pres	permettre
toutefois	ADV	toutefois
de	PRP	de
le	PRO:PER	le
feuilleter	VER:infi	feuilleter
.	SENT	.
À	PRP	à
côté	NOM	côté
de	PRP	de
ce	PRO:DEM	ce
bréviaire	NOM	bréviaire
est	VER:pres	être
une	DET:ART	un
étroite	ADJ	étroit
lucarne	NOM	lucarne
ogive	NOM	ogive
,	PUN	,
fermée	VER:pper	fermer
de	PRP	de
deux	NUM	deux
barreaux	NOM	barreau
de	PRP	de
fer	NOM	fer
en	PRP	en
croix	NOM	croix
,	PUN	,
donnant	VER:ppre	donner
sur	PRP	sur
la	DET:ART	le
place	NOM	place
,	PUN	,
seule	ADJ	seul
ouverture	NOM	ouverture
qui	PRO:REL	qui
laisse	VER:pres	laisser
arriver	VER:infi	arriver
un	DET:ART	un
peu	ADV	peu
d'	PRP	de
air	NOM	air
et	KON	et
de	PRP	de
jour	NOM	jour
à	PRP	à
une	DET:ART	un
petite	ADJ	petit
cellule	NOM	cellule
sans	PRP	sans
porte	NOM	porte
pratiquée	VER:pper	pratiquer
au	PRP:det	au
rez-de-chaussée	NOM	rez-de-chaussée
dans	PRP	dans
l'	DET:ART	le
épaisseur	NOM	épaisseur
du	PRP:det	du
mur	NOM	mur
de	PRP	de
la	DET:ART	le
vieille	ADJ	vieux
maison	NOM	maison
,	PUN	,
et	KON	et
pleine	ADJ	plein
d'	PRP	de
une	DET:ART	un
paix	NOM	paix
d'autant	ADV	d'autant
plus	ADV	plus
profonde	ADJ	profond
,	PUN	,
d'	PRP	de
un	DET:ART	un
silence	NOM	silence
d'autant	ADV	d'autant
plus	ADV	plus
morne	ADJ	morne
qu'	KON	que
une	DET:ART	un
place	NOM	place
publique	ADJ	publique
,	PUN	,
la	DET:ART	le
plus	ADV	plus
populeuse	ADJ	populeux
et	KON	et
la	DET:ART	le
plus	ADV	plus
bruyante	ADJ	bruyant
de	PRP	de
Paris	NAM	Paris
,	PUN	,
fourmille	VER:pres	fourmiller
et	KON	et
glapit	VER:pres	glapir
à	PRP	à
l'	DET:ART	le
entour	NOM	entour
.	SENT	.
Cette	PRO:DEM	ce
cellule	NOM	cellule
était	VER:impf	être
célèbre	ADJ	célèbre
dans	PRP	dans
Paris	NAM	Paris
depuis	PRP	depuis
près	ADV	près
de	PRP	de
trois	NUM	trois
siècles	NOM	siècle
que	KON	que
madame	NOM	madame
Rolande	NAM	Rolande
de	PRP	de
la	DET:ART	le
Tour-Roland	NAM	Tour-Roland
,	PUN	,
en	PRP	en
deuil	NOM	deuil
de	PRP	de
son	DET:POS	son
père	NOM	père
mort	VER:pper	mourir
à	PRP	à
la	DET:ART	le
croisade	NOM	croisade
,	PUN	,
l'	PRO:PER	la|le
avait	VER:impf	avoir
fait	VER:pper	faire
creuser	VER:infi	creuser
dans	PRP	dans
la	DET:ART	le
muraille	NOM	muraille
de	PRP	de
sa	DET:POS	son
propre	ADJ	propre
maison	NOM	maison
pour	KON	pour
s'	PRO:PER	se
y	PRO:PER	y
enfermer	VER:infi	enfermer
à	PRP	à
jamais	ADV	jamais
,	PUN	,
ne	ADV	ne
gardant	VER:ppre	garder
de	PRP	de
son	DET:POS	son
palais	NOM	palais
que	KON	que
ce	PRO:DEM	ce
logis	NOM	logis
dont	PRO:REL	dont
la	DET:ART	le
porte	NOM	porte
était	VER:impf	être
murée	VER:pper	murer
et	KON	et
la	DET:ART	le
lucarne	NOM	lucarne
ouverte	ADJ	ouvert
,	PUN	,
hiver	NOM	hiver
comme	ADV	comme
été	VER:pper	être
,	PUN	,
donnant	VER:ppre	donner
tout	ADV	tout
le	DET:ART	le
reste	NOM	reste
aux	PRP:det	au
pauvres	NOM	pauvre
et	KON	et
à	PRP	à
Dieu	NOM	Dieu
.	SENT	.
La	DET:ART	le
désolée	VER:pper	désoler
demoiselle	NOM	demoiselle
avait	VER:impf	avoir
en	PRP	en
effet	NOM	effet
attendu	PRP	attendu
vingt	NUM	vingt
ans	NOM	an
la	DET:ART	le
mort	NOM	mort
dans	PRP	dans
cette	PRO:DEM	ce
tombe	NOM	tombe
anticipée	VER:pper	anticiper
,	PUN	,
priant	VER:ppre	prier
nuit	NOM	nuit
et	KON	et
jour	NOM	jour
pour	PRP	pour
l'	DET:ART	le
âme	NOM	âme
de	PRP	de
son	DET:POS	son
père	NOM	père
,	PUN	,
dormant	VER:ppre	dormir
dans	PRP	dans
la	DET:ART	le
cendre	NOM	cendre
,	PUN	,
sans	PRP	sans
même	ADV	même
avoir	VER:infi	avoir
une	DET:ART	un
pierre	NOM	pierre
pour	PRP	pour
oreiller	NOM	oreiller
,	PUN	,
vêtue	VER:pper	vêtir
d'	PRP	de
un	DET:ART	un
sac	NOM	sac
noir	ADJ	noir
,	PUN	,
et	KON	et
ne	ADV	ne
vivant	NOM	vivant
que	KON	que
de	PRP	de
ce	PRO:DEM	ce
que	PRO:REL	que
la	DET:ART	le
pitié	NOM	pitié
des	PRP:det	du
passants	NOM	passant
déposait	VER:impf	déposer
de	PRP	de
pain	NOM	pain
et	KON	et
d'	PRP	de
eau	NOM	eau
sur	PRP	sur
le	DET:ART	le
rebord	NOM	rebord
de	PRP	de
sa	DET:POS	son
lucarne	NOM	lucarne
,	PUN	,
recevant	VER:ppre	recevoir
ainsi	ADV	ainsi
la	DET:ART	le
charité	NOM	charité
après	PRP	après
l'	PRO:PER	la|le
avoir	VER:infi	avoir
faite	VER:pper	faire
.	SENT	.
À	PRP	à
sa	DET:POS	son
mort	NOM	mort
,	PUN	,
au	PRP:det	au
moment	NOM	moment
de	PRP	de
passer	VER:infi	passer
dans	PRP	dans
l'	DET:ART	le
autre	ADJ	autre
sépulcre	NOM	sépulcre
,	PUN	,
elle	PRO:PER	elle
avait	VER:impf	avoir
légué	VER:pper	léguer
à	PRP	à
perpétuité	NOM	perpétuité
celui	PRO:DEM	celui
-ci	ADV	-ci
aux	PRP:det	au
femmes	NOM	femme
affligées	VER:pper	affliger
,	PUN	,
mères	ADJ	mère
,	PUN	,
veuves	ADJ	veuf|veuve
ou	KON	ou
filles	NOM	fille
,	PUN	,
qui	PRO:REL	qui
auraient	VER:cond	avoir
beaucoup	ADV	beaucoup
à	PRP	à
prier	VER:infi	prier
pour	PRP	pour
autrui	NOM	autrui
ou	KON	ou
pour	PRP	pour
elles	PRO:PER	elle
,	PUN	,
et	KON	et
qui	PRO:REL	qui
voudraient	VER:cond	vouloir
s'	PRO:PER	se
enterrer	VER:infi	enterrer
vives	ADJ	vif
dans	PRP	dans
une	DET:ART	un
grande	ADJ	grand
douleur	NOM	douleur
